id	rate
46117	0.666666667
47183	0.666666667
48285	0.666666667
48367	0.666666667
48457	0.666666667
49055	0.666666667
51117	0.666666667
51143	0.666666667
51163	0.666666667
53073	0.692307692
16037	0.7
49035	0.7
53007	0.7
30057	0.714285714
31111	0.714285714
32011	0.714285714
35005	0.714285714
45045	0.714285714
4017	0.727272727
41023	0.727272727
23019	0.75
8045	0.75
22079	0.75
26029	0.75
2016	0.75
6015	0.75
8063	0.75
18167	0.75
22037	0.75
27035	0.75
34019	0.75
36025	0.75
40143	0.75
42127	0.75
45063	0.75
47113	0.75
48085	0.75
48205	0.75
48357	0.75
53035	0.75
55021	0.75
56011	0.75
56017	0.75
4003	0.761904762
30063	0.769230769
2230	0.777777778
56029	0.8
4023	0.8
6025	0.8
6069	0.8
12127	0.8
16019	0.8
17089	0.8
30003	0.8
30059	0.8
36113	0.8
45019	0.8
30053	0.818181818
30081	0.818181818
56001	0.818181818
6105	0.833333333
30017	0.833333333
48465	0.833333333
49019	0.833333333
56041	0.833333333
41031	0.857142857
49005	0.857142857
49021	0.857142857
53063	0.857142857
30041	0.875
30089	0.888888889
4019	0.894736842
16035	0.909090909
49037	0.909090909
45049	1
13287	1
17185	1
39015	1
51810	1
22095	1
34015	1
48161	1
1119	1
12019	1
13259	1
13319	1
18147	1
21173	1
22087	1
28051	1
29141	1
40023	1
40111	1
47139	1
48455	1
54001	1
41039	1
6023	1
6019	1
53039	1
30049	1
35049	1
49027	1
12031	1
33013	1
49003	1
1097	1
6067	1
22115	1
28151	1
32027	1
38053	1
41053	1
53005	1
53071	1
1053	1
1123	1
6043	1
16083	1
19005	1
19041	1
30009	1
30045	1
35019	1
37129	1
40117	1
41013	1
48021	1
48469	1
49001	1
53051	1
6075	1
6091	1
12037	1
12109	1
13115	1
17073	1
20001	1
27155	1
28107	1
35013	1
35023	1
37101	1
37111	1
40101	1
46035	1
48249	1
48311	1
48329	1
48385	1
51001	1
2130	1
5127	1
12029	1
12121	1
12123	1
13095	1
16045	1
16081	1
17015	1
18037	1
18073	1
18121	1
19011	1
19021	1
19067	1
19101	1
20087	1
20107	1
21015	1
22027	1
25007	1
26107	1
27093	1
28013	1
30109	1
31073	1
36059	1
37007	1
37119	1
37127	1
37159	1
42065	1
44009	1
45037	1
45059	1
46017	1
47003	1
47053	1
47147	1
48041	1
48045	1
48059	1
48229	1
48313	1
48331	1
48383	1
48401	1
1027	1
1063	1
5025	1
5027	1
5035	1
5057	1
8005	1
8115	1
13043	1
13087	1
13131	1
13201	1
13205	1
13233	1
13255	1
13303	1
16071	1
17069	1
17169	1
17177	1
17181	1
18009	1
18165	1
19119	1
20025	1
20097	1
20119	1
20207	1
21033	1
21123	1
21169	1
22053	1
22107	1
22109	1
25019	1
26031	1
26111	1
27015	1
27047	1
27059	1
27101	1
27117	1
27131	1
27147	1
27165	1
28005	1
28077	1
28085	1
28105	1
28139	1
28157	1
29135	1
29149	1
29187	1
32029	1
37039	1
37057	1
37063	1
37187	1
37189	1
38057	1
40001	1
40135	1
45033	1
45057	1
45061	1
46039	1
46119	1
47025	1
47069	1
47071	1
47077	1
47107	1
47109	1
47111	1
47151	1
47159	1
48015	1
48071	1
48103	1
48117	1
48123	1
48127	1
48213	1
48263	1
48289	1
48319	1
48433	1
48475	1
48505	1
51045	1
51109	1
51173	1
55057	1
23003	1.05
41029	1.125
41011	1.125
49045	1.125
41037	1.166666667
35003	1.166666667
6073	1.179487179
4027	1.2
5009	1.2
6027	1.2
8123	1.2
25017	1.2
17103	1.25
19043	1.25
29179	1.25
29223	1.25
36069	1.25
40005	1.25
48007	1.25
48321	1.25
49039	1.25
23005	1.333333333
12001	1.333333333
12061	1.333333333
16031	1.333333333
16055	1.333333333
17077	1.333333333
18091	1.333333333
19179	1.333333333
29009	1.333333333
30079	1.333333333
36015	1.333333333
37083	1.333333333
46129	1.333333333
48075	1.333333333
48131	1.333333333
48143	1.333333333
48149	1.333333333
48437	1.333333333
55011	1.333333333
6107	1.4
12091	1.4
41009	1.4
23029	1.454545455
56023	1.5
12055	1.5
40153	1.5
41049	1.5
53043	1.5
1067	1.5
1111	1.5
2013	1.5
2060	1.5
8105	1.5
12017	1.5
12047	1.5
12067	1.5
13065	1.5
13261	1.5
13267	1.5
13275	1.5
16013	1.5
16025	1.5
16069	1.5
19017	1.5
19089	1.5
22067	1.5
27027	1.5
28131	1.5
30103	1.5
32009	1.5
32015	1.5
39175	1.5
40085	1.5
45003	1.5
48093	1.5
48195	1.5
48279	1.5
48427	1.5
48489	1.5
35031	1.666666667
41001	1.666666667
48453	1.666666667
12033	1.666666667
12069	1.666666667
24045	1.666666667
28015	1.666666667
36115	1.666666667
48017	1.666666667
48167	1.666666667
48283	1.666666667
48377	1.666666667
41025	1.75
55085	1.75
16023	1.75
31013	1.75
36033	1.75
53017	1.75
53075	1.833333333
35017	1.857142857
6081	2
12105	2
36119	2
25005	2
48325	2
12115	2
31161	2
53021	2
1011	2
17125	2
26027	2
28093	2
48069	2
1061	2
1079	2
12093	2
13001	2
13163	2
13191	2
13217	2
16041	2
19077	2
21147	2
21167	2
21207	2
24039	2
27097	2
27113	2
28135	2
29031	2
34009	2
34023	2
35061	2
36023	2
37015	2
37185	2
38069	2
45011	2
47017	2
47073	2
48001	2
48087	2
48193	2
48247	2
48341	2
48507	2
50013	2
51011	2
51089	2
54047	2
32013	2.090909091
41045	2.111111111
35006	2.166666667
4009	2.2
38023	2.25
22057	2.333333333
4011	2.5
12039	2.5
16067	2.5
17115	2.5
41055	2.5
46007	2.5
48051	2.5
48065	2.5
48483	2.5
53065	2.6
1109	3
48163	3
48477	3
1017	3
1031	3
1041	3
12045	3
12079	3
13219	3
13301	3
16027	3
18183	3
27105	3
28097	3
29059	3
30023	3
37145	3
38073	3
45065	3
47059	3
48079	3
48429	3
51097	3
53025	3.166666667
26043	3.5
1013	4
1091	4
12003	4
13159	4
13277	4
21175	4
13243	5
37069	5
45085	5
13025	6
47097	6
